bid,lon,lat,categories
5iSlHNIy3RLbCP5AayB31g,-115.1540064918,36.2388340919,American Restaurants
tsf1JNdeeQf_654YUSrzRw,-115.2043391,36.1016738,Breakfast & Brunch
VmspRdKauEargr8YX1oL-Q,-115.2438272,36.086412,Coffee & Tea
9evRrJHVWghiv16EOUg6zA,-115.2504833,36.2199019,Breakfast & Brunch
om9EXJjK3UbBFhWWhCNr3g,-115.170899,36.119346,Japanese Restaurants
dJS3iH-odljqWS9MKEFsBA,-115.172511,36.115652,American Restaurants
zlHSnkKKZLtkaX9CljvryA,-115.1260876455,36.1711699752,American Restaurants
KaGZE0_o1EmmSN4Fo_cpUw,-115.1749703424,36.0954151675,American Restaurants
OYHpqY6-3C-wXR-uPbHhwA,-115.2078476594,36.2769364731,Breakfast & Brunch
ars2tzN-u21FuTwuxAMkVQ,-115.2755165,36.1298759,Thai Restaurants
L-IyrAwnrg9A2yW7zPI_UA,-115.250465,36.2199362,Breakfast & Brunch
fmVKBldrSIgFPKigYcu1Uw,-115.2675521,36.0209225,Chinese Restaurants
UDE4VL0k8Zrko7RkJ4agGQ,-115.2610693,36.2786413,Chinese Restaurants
0xvdC8F0HmFpAFkJk6nXLg,-115.30089,36.1454693,Japanese Restaurants
dVp1llwjZUmhCF4pNsJnQg,-115.1491273,36.1059933,Breakfast & Brunch
qPeHkpE_2rx7BYhJ4XmZ8Q,-115.2712159,36.0196553,Japanese Restaurants
XvOzizKafffkMuk-tIdNcQ,-115.1151981758,36.029380621,Breakfast & Brunch
dlNMXG9-BWsPGom0_lCCNQ,-115.1251555,36.1002598,American Restaurants
buTa1akbH0pO_P10v99_eA,-115.205299122,36.1251730572,Korean Restaurants
GI-CAiZ_Gg3h21PwrANB4Q,-115.1740550995,36.1079241113,American Restaurants
ccd6w9w81PUBmtV1DFXgig,-115.123486,36.057903,Ice Cream & Frozen Yogurt
UUGoM4q4i8rK2CBRS0xDAw,-115.1768767834,36.1119459216,Coffee & Tea
BjLXhrKdB3I3f3ODy0INRw,-115.177855,36.117294,American Restaurants
78XbdLi5e42XDxgnxuYacg,-115.3140301,36.1154163,Japanese Restaurants
u29lf2yPd-qK5ThAS9FRQQ,-115.1958959922,36.1440231017,Thai Restaurants
YzuWj3u9BZRpxNmd1Cv3QA,-115.119208,36.026084,Coffee & Tea
J1MVP1oGbBnKVqriX4HDuQ,-115.2099285,36.100377,Coffee & Tea
SqxIx0KbTmCvUlOfkjamew,-115.2817816385,36.2015866139,Thai Restaurants
7BK6vckOh2Ywq8ryy8P7Ow,-115.1367707262,36.1044482408,American Restaurants
CCVh8YKdN3c-WgqEbzya3A,-115.1784884,36.1092406,Breakfast & Brunch
x2CLU-qw2Hpwu2vSGLEorg,-115.1178357,36.1020657,Mexican Restaurants
Wfl_ch21ojyHsPnkvvnstw,-115.151261,36.108898,American Restaurants
puJy3AfEZLNbRmr7WWHOLg,-115.2414949961,36.0845230813,Ice Cream & Frozen Yogurt
EzvQSacRpQhFU_p8NgiVJw,-115.174136,36.102781,Breakfast & Brunch
G03yt8WuN1v0bCD8mvoDiA,-115.2268866,36.1152213,Ice Cream & Frozen Yogurt
E62l6LwZJ7lKaExcUbrtYw,-115.2613934,36.1128939,Japanese Restaurants
lvuuyYZ-CzFrg1BLdV2OPw,-115.3335939,36.1569658,Mexican Restaurants
EdIFp1tdPi1267hm3da6Nw,-115.1634771377,36.1129749064,American Restaurants
9c3LlXubVkbMwIrS8dIp0Q,-115.332938,36.149123,American Restaurants
4tiFtmGNFcvKRSPXPVT8Hw,-115.3351285459,36.1571094692,Mexican Restaurants
qL1YorxvE_D-xoPF9f6f8w,-115.2241611,36.1230052,Breakfast & Brunch
4Nj2ktP2NjCbv2aKeH3ZBg,-115.1524841,36.1580975,Coffee & Tea
R_z9LFtqbBB9pANO530w9w,-115.298479,36.071659,Coffee & Tea
mAIPUQPJiWXudRbOaBX33g,-115.278512,36.058743,American Restaurants
VmVTDmlLZdwoRVTJO4niaQ,-115.142202,36.142593,Korean Restaurants
KJM7tOTqSqqe414cKs6L7g,-115.2595262826,36.1810878465,Ice Cream & Frozen Yogurt
StNAnvyhVISULAFmO_Ke1Q,-115.2259352022,36.2397672787,American Restaurants
LklWSvyLZXN3tEGxT8rIfg,-115.172312,36.1090156,American Restaurants
Lc31HveLiuaxVEt0cvZO7Q,-115.1405528307,36.1678503871,Coffee & Tea
rVZfapnQgyVLsNWA583u-A,-115.2425866957,36.0527369758,Chinese Restaurants
JDZ6_yycNQFTpUZzLIKHUg,-115.1758220047,36.1349154274,Mexican Restaurants
LIU7IcJtD9VieoIo__wd9Q,-115.205034,36.1669449,Thai Restaurants
Rb2s2-2kIvbPXnPEuM_OBg,-115.1716132,36.1245859,American Restaurants
E7WzNqwMMifJkPZtuKOgRg,-115.3039417521,36.1933189476,Breakfast & Brunch
lTixk1IT-D4hoMZ6LgoyHQ,-115.1626532,36.1319294,American Restaurants
vgA3g9yQDQSABsxmQLtDkQ,-115.2431571556,36.0770714312,Coffee & Tea
5tl4tyaJEzGeAdbi_L7PzQ,-115.200028,36.143525,Mexican Restaurants
w8RWhhuKxMiFCpvFvIQ3zg,-115.1772566948,36.1191259407,Coffee & Tea
TAqpvnHOb9PGBqMRepk1Dw,-115.118097,36.130187,Coffee & Tea
L16ly2UGc9j4qO3Id8Gx3A,-115.2410542,36.1269461,Chinese Restaurants
swl9MCD8CU7kbNvn0L4SJg,-115.1711298,36.128561,American Restaurants
01VPJkcU0m8WzlA7dCEpVQ,-115.2076159086,36.1267709351,Coffee & Tea
Fy4t2XHIRKwMk_ocCZze0Q,-115.154047,36.127397,Breakfast & Brunch
Qor28v4BlhSwtN8DSvah9g,-115.206437,36.185178,Mexican Restaurants
gBfPyzPRmeOaj3SdcIj0Rw,-115.17305,36.118966,Japanese Restaurants
2Q9Mgkc7iFHuKoD_z7kJkQ,-115.208699,36.122741,Ice Cream & Frozen Yogurt
Tf13Wexrt6WmNw-CDW5Gyg,-115.1726642,36.0683629,American Restaurants
sxNMGQwUuaDsviR4BtuX0g,-115.2987139,36.1157928,Ice Cream & Frozen Yogurt
uuGlYAIvYAX1q1KhpY6dtA,-115.1749268102,36.1047801463,American Restaurants
bXvr9e0_TQ83RI3nZwDdsg,-115.207747,36.142935,American Restaurants
TQFeyV5Ll449uQd3JprHcg,-115.1948136,36.1144832,American Restaurants
3ZHyw0d8mk0HOEP7v4fW1A,-115.2076743,36.1145279,Thai Restaurants
750iLCqKvDnIWzRSRSUlrg,-115.1111868,36.0794813,Breakfast & Brunch
6HdzmAatFoB8UDep4n9QIw,-115.29689,36.09514,Breakfast & Brunch
yfxDa8RFOvJPQh0rNtakHA,-115.193445287,36.1261943318,Chinese Restaurants
Ye4uQAkfHbh8w0cCXCCLjQ,-115.2886202,36.1594764,American Restaurants
cYwJA2A6I12KNkm2rtXd5g,-115.172169,36.110724,American Restaurants
nM9NwHXy3EadihjJTG2i5w,-115.1018145027,36.1007774746,Mexican Restaurants
HY1qcwlWLkH2_4dIWjCmQQ,-115.1512002,36.1584415,Thai Restaurants
9UVkAmyodpaSBm49DBKFNw,-115.257566,36.264618,Japanese Restaurants
cNx3qzQ55JXpjZEt4lc7Tg,-115.2976027,36.097675,Coffee & Tea
eV-5b1Bjtnn-QePN3t3taQ,-115.1024759933,36.0789113018,Chinese Restaurants
nlsibvBeSc8vfus2KuQatA,-115.3144338727,36.1015133836,Ice Cream & Frozen Yogurt
ZkGDCVKSdf8m76cnnalL-A,-115.1705693105,36.1128421245,Breakfast & Brunch
i7__R4dmGUayzNB939Zm0A,-115.211598618,36.1256798068,Japanese Restaurants
-N_agk8RUHvHk3GVDsyunQ,-115.0825648069,36.2231775639,Breakfast & Brunch
cPaXllVOblQn3kHQ8olDsw,-115.0875123,36.1292179,Thai Restaurants
-WLrZPzjKfrftLWaCi1QZQ,-115.1327773,36.114273,Breakfast & Brunch
mmbXj7CmjGbH-wR3j6cD0w,-115.2983019652,36.1152681022,American Restaurants
XbHGNouUFUJgIcN6EOb5zQ,-115.243702,36.1244215,Mexican Restaurants
MDVbJicJvqaO4WGx0vEabQ,-115.1715004,36.052792,American Restaurants
U0UnBjz9DugW2qRZputKBg,-115.2365638,36.1150513,Coffee & Tea
KOPittXGiS_CpoAYdPpqGQ,-115.1693962,36.1033743,Chinese Restaurants
y4jBVV_r8sVnz0WBEQrvMQ,-115.1721927,36.1068162,American Restaurants
U1XLS-uQJVnQRvshnvAeXQ,-115.196476,36.1254542,Chinese Restaurants
4JHGVuanHAu5n8DxvVcuVw,-115.1719519123,36.1092976932,Ice Cream & Frozen Yogurt
T5UBAJt5Kod_wQGbH6m9hA,-115.1166005,36.187952,Mexican Restaurants
9fTDeI6mApFX52qYJ8z0mw,-115.1119976,36.1002577,Coffee & Tea
6tSvz_21BMo3a4GaItwa0g,-115.2073495,36.1237099,Japanese Restaurants
EnCIojgP5KTr1leaysFE3A,-115.1525341,36.1518972,American Restaurants
MpT8KheTjs7TSDWIoMUFxg,-115.1381327,36.0115778,Chinese Restaurants
E7VRsyNQWPteH6_qI4j7bw,-115.1552976635,36.1445777366,Thai Restaurants
XkvvUNCmLIvOts0OftXegw,-115.296572,36.11362,Breakfast & Brunch
KMxrk1YDlj_qFI1JXK4zRg,-115.2090398222,36.1148648556,Coffee & Tea
Er8DpPwf_lHHv64ncWhD8g,-115.173698,36.110195,Breakfast & Brunch
j5nPiTwWEFr-VsePew7Sjg,-115.197855,36.1258775,Japanese Restaurants
HMSDOjt_KCyknzjQ9aI5Jw,-115.3010384,36.1467706,Japanese Restaurants
bLCdohUvOM7l1OcXifmblw,-115.199059,36.114303,Breakfast & Brunch
MOATc61QdKLNygLOfV-HSQ,-115.3111863,36.1585645,Ice Cream & Frozen Yogurt
EWbNTPW0co_X4lZRB-QTLQ,-115.1483918,36.1566847,Chinese Restaurants
0TljdWRIDQzlp4siHQ_BAQ,-115.1804167,36.2609532,Breakfast & Brunch
ac3laXcJnclYZAO65XAcmA,-115.171224,36.05016,Breakfast & Brunch
beuVp5CZxCdNvQIIPBS2rw,-115.2240685,36.1273969,Chinese Restaurants
OOHDPE3tilNC4md8Lcx_4Q,-115.0616638362,36.1783139411,Thai Restaurants
hx-oJMNnweYqE5ybU8aiSg,-115.132772,36.115618,Chinese Restaurants
3ajqOW9A7VhResA08I7RTg,-115.146844,36.171861,Breakfast & Brunch
_cs_J4j8XXyBgihJs83qUg,-115.2440255,36.0447704,Breakfast & Brunch
-1vfRrlnNnNJ5boOVghMPA,-115.286736503,36.2812952069,Korean Restaurants
Doqz6-NiXEPhr28koWESKw,-115.2455652352,36.2500479399,Breakfast & Brunch
Lw9EBaDVg5R36dIE6N2oqw,-115.27811,36.1143948,American Restaurants
YZGSNhgTS6YeyUYoivD-Ww,-115.1449056484,36.1744156664,American Restaurants
2OJrznHaA4Gz_KYbQnAuzQ,-115.1959413912,36.1254066954,Coffee & Tea
U00yJ8tB6_z8zqzozoz7ow,-115.2407892,36.1991398,Ice Cream & Frozen Yogurt
uqo0qY32KN0wyzsB30hB5A,-115.1718023,36.0591824,Breakfast & Brunch
L3dAvYkqMsLhyPLoeJgwsQ,-115.1437642951,36.1707906092,Coffee & Tea
E9Bq0UKtg3tB1yr2QXZ0Dg,-115.2859813316,36.1673716877,Breakfast & Brunch
-8R_-EkGpUhBk55K9Dd4mg,-115.2069015503,36.0725097656,Thai Restaurants
c61LbN1s5qF-k52ReVbQjQ,-115.1724967,36.1040631,Breakfast & Brunch
9jPb9kD6UBk4aVEgaizaoQ,-115.1387114,36.1692159,American Restaurants
tCYAxj5_pV4RnDpe3_5VpA,-115.3255732442,36.2195112416,Japanese Restaurants
KTjfQxsQDKWP0dWXBCyXuA,-115.1138313135,36.2406450132,American Restaurants
aD0EslPREWGDlSpD0RMlEg,-115.2241616994,36.1278395525,Chinese Restaurants
O0DxNujKaN-KIfcgbV3MgA,-115.1375458762,36.144531023,American Restaurants
IRzXVRIzRoYpnjaVXF3vNA,-115.156034,36.1423694,Breakfast & Brunch
N1yMNZCAuanbdJran9QZHw,-115.2120446,36.1265361,Coffee & Tea
0WPXDs4ini3D7jpiy1Daqw,-115.13913,36.1682897,Coffee & Tea
S1N5-ZXwR4fUIPs6dLnBYQ,-115.211199,36.125587,Chinese Restaurants
LEzaRCdhDfO2eM75HZNnUQ,-115.1520552,36.0429,Japanese Restaurants
X075p7boJU1j1JNHUj5UQQ,-115.14457,36.1702263,American Restaurants
PYUyY5E1MPn_8m9WZeMDHA,-115.207039,36.1636834,Breakfast & Brunch
Wg9272hxpu9IBTXMTB6EeQ,-115.2524231229,36.0627570925,American Restaurants
lsXRQ6DxyrbMFhl8croN8Q,-115.2793914,36.3007218,Ice Cream & Frozen Yogurt
Jur1iiejUFw_YCkfDfy1gQ,-115.216288,36.1435449,Chinese Restaurants
McQsl_USMy6kfUz9J02Tdg,-115.2435188,36.0718741,Chinese Restaurants
7njZaRjDXi8anBaGlGQu4g,-115.2037833,35.9990217,Breakfast & Brunch
R_ZlcX46pPdjhjmfd043LA,-115.155726,36.147408,American Restaurants
iBlQvqiy5Rg2h-y9TS1yOA,-115.3328960995,36.1522311879,Mexican Restaurants
dkCi6pb2tP-BPTGTgv23zw,-115.2067011,36.1104125,Chinese Restaurants
irt97q32ROIgQJOEqseebQ,-115.1702213,36.1123576,Japanese Restaurants
EZ4TljJvGenxrkM4JsqtZg,-115.2496108557,36.2399544742,Japanese Restaurants
Cni2l-VKG_pdospJ6xliXQ,-115.1761782905,36.0942440391,American Restaurants
kYvZZ_aKaKLQKeyms74T2Q,-115.3124186,36.115649,Mexican Restaurants
Tq032toLj_WQY3e7P3aQ8A,-115.26319,36.27127,Breakfast & Brunch
poYsvuOmVDqF4dTnjJ780A,-115.1387528644,36.1166498731,Coffee & Tea
GmGvbDABaGvcKe_jIDvq6w,-115.3141687,36.1448252,American Restaurants
YUE5S4ReiM4dq9qkKbDMwg,-115.2426230907,36.1952740767,American Restaurants
siuAD-vFRYAjozc332wq3g,-115.267927,36.2072206635,American Restaurants
qUSisWf5QNIMk8aeVhwKjA,-115.2676487752,36.2716417492,Breakfast & Brunch
c5N-XCk-ntpyYRsYkwH7kA,-115.1318022,36.1148779,American Restaurants
QJatAcxYgK1Zp9BRZMAx7g,-115.1734502614,36.1030612595,American Restaurants
LpJvitnw7vU5UW-3KE9kjA,-115.1743503849,36.1183321618,Coffee & Tea
wWuGa3OOQJro_XGe-GKBXA,-115.2099628274,36.1266230217,Japanese Restaurants
aS1qJzTGyluRT2tJ09Jbaw,-115.196836,36.1268216,Korean Restaurants
5cbsjFtrntUAeUx51FaFTg,-115.3315267,36.1608544,Mexican Restaurants
BSDKbSLFO3CP-uhfcuUCkA,-115.3321874,36.148748,American Restaurants
pFQaji0idkrzv5J-qTQ82Q,-115.082821,36.155011,American Restaurants
H_CKS6wY2_uFWJrHhCZBMA,-115.1763202539,36.0956496542,American Restaurants
03icrim6SfEQJlejDMbzsA,-115.2409445336,36.1268123125,Korean Restaurants
R0ukZ5FgY_2Pn96Go5mftA,-115.17318,36.127366,American Restaurants
n7V4cD-KqqE3OXk0irJTyA,-115.1786334,36.0682355,American Restaurants
Qihead6oTtWCwde3TBqlGg,-115.146052,36.171301,Breakfast & Brunch
_ewxwEwJM-IYfIYnKpQOZw,-115.1017582,36.1008099,Ice Cream & Frozen Yogurt
_iUq8i7GmSXDOsuM0UiQCg,-115.170707,36.119271,Coffee & Tea
kpZjgADHSklBk3JqcO4b4Q,-115.1431516,36.1709271,American Restaurants
nYzCr8fcJ2ci4aiB1-hB6w,-115.2514375,36.1435557,Coffee & Tea
82YGtjc5KKikNiqBZ33qzw,-115.2249867,36.0698311,Japanese Restaurants
-1m9o3vGRA8IBPNvNqKLmA,-115.1755933333,36.10433,American Restaurants
HJh47HQiP75ePRGg_RawaA,-115.1484459,36.0985273,Breakfast & Brunch
pybIuTluqRhH_BQ3CJHlLw,-115.244069472,36.0450573965,Thai Restaurants
gJd1jOcl5FdqY020Q19n6Q,-115.152728,36.159147,Breakfast & Brunch
FykLjv4tIq618q8F2pvTKg,-115.2426852,36.2173961,Chinese Restaurants
qJ18IGaDsQtzJ6v2UzkdcQ,-115.2812218,36.3004797,Chinese Restaurants
m1BL2XSBqnqP1qfmbrKmug,-115.1658732,36.1268768,Japanese Restaurants
yjME88ri8wpBDm6i0xoi9Q,-115.171488,36.102493,American Restaurants
oaap_zKAxkrlTBwF3onmXw,-115.1763623,36.1173432,Mexican Restaurants
u3nwislXMKKwkpHAXAArbQ,-115.2230631,36.1258028,Chinese Restaurants
Zzl4ffV9kFY3yOSSgyRUBQ,-115.1442634,36.1716327,American Restaurants
aQUo8irLBywAZN26ln_Q1w,-115.1396153,36.1700878,American Restaurants
Q-1JCkmzNBJk6jC7K_AUZA,-115.22221,36.159949,Coffee & Tea
f1MBECpqcyvR6sMARKrr_w,-115.2926022,36.1438778,Japanese Restaurants
7FLHJMOYszFPCqK3tg5umA,-115.1286093,36.0571445,Thai Restaurants
3sPSc8NBvrkXi7scpRYDLg,-115.0901969472,36.1162016009,Japanese Restaurants
C2yaxqgm99TX8uTFpManKA,-115.1723424,36.1035296,Mexican Restaurants
3QcTqsdxQBlSndBdMJBRhQ,-115.1412761852,36.1719130639,American Restaurants
N0l-6kdgRXEskiGw3ab05A,-115.184424,36.0414,American Restaurants
knWBvogziOE4f82kmmi0sQ,-115.2870029,36.1667009,Mexican Restaurants
0Hcks5q-DgJbDlmEWolx4A,-115.285179,36.158502,American Restaurants
Do4n_yK_K6DmR9_Es5qwlA,-115.165523,36.12712,Coffee & Tea
INzLc1Y0JNQzIHjPH2Nbeg,-115.2416664,36.0600438,Mexican Restaurants
1ZJz840L496LAmQdeDv0WA,-115.138161,36.167751,Mexican Restaurants
1nM-ES-xVqL0yQGTCwtd-Q,-115.244908,36.1712924,Chinese Restaurants
8OaXvfag7E7oznV4rVb7vg,-115.048275,36.144966,Mexican Restaurants
eMKqAItLbazgUT8xokz7fw,-115.2511034,36.2198728,American Restaurants
Zmfq3DVhHdtVChhSxzoUHw,-115.2985524,36.0789362,Thai Restaurants
aZLggARpUrEpdalQqPUI0Q,-115.1698434596,36.1176550639,Ice Cream & Frozen Yogurt
bPh7M1vos_V-g8_s-eHaNA,-115.1883037908,36.1457065146,American Restaurants
0VjHFdczi6Nln_nn8bucJQ,-115.0909408,36.1139613,Chinese Restaurants
SzzrUeJGnl_LQAJXMK8wQw,-115.2435475,36.0477111,Japanese Restaurants
GkRF8rSvh9cOQuuPeDh9bg,-115.2644564265,36.1431984312,Japanese Restaurants
OYGI2_AIa7hN9oyNQ6qLyA,-115.065947,36.143129,Coffee & Tea
K19uBHydrYAsfX3CPnFp-w,-115.1681401,36.1099522,Japanese Restaurants
DbK9fyJq4O4zfT1jv6JOhw,-115.2074151,36.123621,Thai Restaurants
svdEhLmNmpVaIv1WLtoOvQ,-115.154634,36.11926,Mexican Restaurants
YTfXZ9tbTBJkWsDI7cMDWQ,-115.2176805,36.1153098,Chinese Restaurants
CVnfj-UBgOSEvcdt4eWUeA,-115.2074653902,36.0335007088,Japanese Restaurants
GG9VcABDC1hDFnjVi6q5Fw,-115.27872,36.05947,Coffee & Tea
m2QQNcBKeZIFYy16lVMogw,-115.2468132,36.1944211,American Restaurants
xkVMIk_Vqh17f48ZQ_6b0w,-115.1686254367,36.102642001,American Restaurants
d1pB6SLzLb-4lFq8y5tEnQ,-115.1917,36.126437,Korean Restaurants
MqIgMLUdD53r_dmx1goYJg,-115.288192,36.291036,Breakfast & Brunch
w7_1xM_WNf8nh2w-tzfAyQ,-115.2509345,36.0552046,Japanese Restaurants
s6L6SdVYhPcOQEDmNIg1-g,-115.2432409,36.0895291,Chinese Restaurants
RDO51EhaqSt1Psdwcwx3Bg,-115.31363,36.1573134,American Restaurants
lGy7jJ9oVZUJNkmZj7ewgA,-115.170554,36.109803,Breakfast & Brunch
hgeXEGD9lRX4ohj7afSJnw,-115.2258749184,36.0555646163,Chinese Restaurants
6NFI8nSKod7qtxfsRUJpVw,-115.1735209737,36.1042664581,Ice Cream & Frozen Yogurt
A8IouaHOlMHoVIRuAKbKzA,-115.186267491,36.1169147153,American Restaurants
zx_j6OuuHHa2afVoAZuLpA,-115.2810620135,36.114389,Coffee & Tea
xowy4YxBXXGOYuajsxjwkA,-115.1404649,36.1701761,American Restaurants
7iuruLs-q-_RW06IbsBxZw,-115.1338935,36.1154417,Korean Restaurants
zOhc6cRn1UgNy7EiAdJ2Rw,-115.2535866859,36.1948434056,American Restaurants
34PMhyoSQHVd4Lr7slzUcA,-115.2783238665,36.0565468623,Mexican Restaurants
MQI1rSTE2LGrrsPPgenCrA,-115.2780632,36.0607048,Korean Restaurants
v_yCY6NCwxCPIsNZR80UfQ,-115.140447,36.167814,Coffee & Tea
XVVFgEY-0MsyEAR8SO7dzg,-115.1377658982,36.0814661072,American Restaurants
zU9w_xRlQSRIYXxGo-HSOA,-115.1736427781,36.1205835335,American Restaurants
SwAZBCyFtVo_8vkRbJhdkA,-115.15447,36.109303,American Restaurants
-_yEVC3_3M6YOsamYfNFEw,-115.1367955,36.117898,American Restaurants
gGeuQKUBP7zAz2YTqpHHCw,-115.1522596,36.1070782,Japanese Restaurants
zaxK3ea92mvEBRy-jttngg,-115.1704301328,36.1176620311,American Restaurants
H8qpFitIesth86zqR4cwYg,-115.176986,36.107727,Ice Cream & Frozen Yogurt
-oUM2uISux96lMGeawHIOA,-115.169178,36.12677,American Restaurants
vstifTjwsVFXc1aprX9_iQ,-115.2567025,36.2649695,American Restaurants
V-aCFCkkRyakP6SeIfG9-A,-115.3130868154,36.1164502309,Coffee & Tea
ZgWjkMSzIV9fAuJJQXSUvA,-115.24816,36.195285,Breakfast & Brunch
Ls89UV4aSRE8eW2Pj_LaWg,-115.1755435722,36.0930666381,Breakfast & Brunch
0ueq5zB3NqLbh93KYYNIHQ,-115.2061228,36.1941506,Thai Restaurants
S599hCA4kJJO3_b6SRFKoA,-115.2668500339,36.2713574092,Breakfast & Brunch
SVUxmYs6_TvX5kWv0ok-MA,-115.1196999706,36.0125120527,Coffee & Tea
7usumJrTK_qs2GbSd8zIvg,-115.2330307,36.1596183,Coffee & Tea
Uux8P1ruzjPTQgOeYx68rg,-115.1706363,36.1181654,Coffee & Tea
tMdgY7Ou4k3bYZZulJCiuQ,-115.1346287,36.1619276,Coffee & Tea
07AZL5XenCQ_-op_onKLdw,-115.168933,36.113669,American Restaurants
64_y0ZgHl34uOzHNnSnd1g,-115.2418001,36.1161569,Breakfast & Brunch
y0x795PyDX8JL_oyIaTUiQ,-115.2077526,36.156431,Breakfast & Brunch
QDF7w0casJ78PcPmtMDISw,-115.1025713,36.0989953,Thai Restaurants
hkpP3kY_x_zVpVz8gQ0ErA,-115.1484842,36.1150822,Mexican Restaurants
xd-AnaGxEMKT2zTEheP6_w,-115.2424879,36.15959,American Restaurants
Yqgyx8SJ5SqFYc-4yH6Z1g,-115.2086906546,36.125505139,Chinese Restaurants
zwNC-Ow4eIMan2__bS9-rg,-115.100583,36.101088,Mexican Restaurants
jVD09YgKsDtKD5sOYes6wg,-115.1688201804,36.1137571281,Thai Restaurants
jrE4M9HlYp2AZZ7iQCSIRw,-115.1970731,36.1258564,Chinese Restaurants
0oMs2QdhuLW3wYIJIi0wcw,-115.136276,36.010941,Coffee & Tea
T-xnbRI5waBsqukYLed82A,-115.2052654,36.1254098,Coffee & Tea
8bYXg27QEoAx7us15eIL5g,-115.203688,36.158608,American Restaurants
REJPrXEZly4PDQNmiMGI8Q,-115.3139333208,36.2186971729,Mexican Restaurants
lO2fIIZj225NIk5t2k69NA,-115.168472,36.1242284,Chinese Restaurants
TzpqNdtAZHXuIKf2xS0o2A,-115.1653861,36.1376416,Mexican Restaurants
3pGA9YGsDLRQ7HJLw5cwcQ,-115.2112409,36.1255374,Chinese Restaurants
qAz6G72Xnrgxnep6mKUnWg,-115.2404642,36.1140874,American Restaurants
DA-ddRqcReCe_DcXKicvsQ,-115.250465,36.2199362,Japanese Restaurants
e7N0AW-sKkJmRIpEovxBAg,-115.2496893386,36.2111233966,American Restaurants
_paJE9yQfSvo25BKBQrKZA,-115.1536669,36.0138907,Mexican Restaurants
gSR9bmBa0HacSuMX5BIAxg,-115.2696358,36.1434802,American Restaurants
SycXTaA4MeJZuDK4Y1owDQ,-115.3314544383,36.1600355773,American Restaurants
ru35Z92NtGynsmw0iZDarQ,-115.2970706478,36.0838220872,Mexican Restaurants
BBJ6Y9Kb2-luoBFBfc8o9w,-115.1450046,36.1730572,Japanese Restaurants
W-3Sy3fy85mQdd0ZNFKIiw,-115.243528,36.125282,American Restaurants
7jnYecJfvh57V0gYy8cIrQ,-115.2330307,36.1596183,Coffee & Tea
e13SEvJud_vgeDR_doL4sQ,-115.176019,36.094254,Mexican Restaurants
xvdDcG7oWT_KxU9fnd2j_w,-115.136342,36.106622,Breakfast & Brunch
44kd3YdkhXj5XiSPs5XNjQ,-115.2631531,36.2719424,American Restaurants
S5RLqt9XkvZxoTMKXuF-MA,-115.1510014,36.08418521,Coffee & Tea
W-YhRJOSezqESSas-oLArw,-115.1766701,36.090754,American Restaurants
6W3hdaCjx_n1kADEuORduA,-115.4529935592,36.0589405511,American Restaurants
ZAuAwz1ijuydn5yL3q3rzA,-115.2093938614,36.1267591884,Japanese Restaurants
xnVkYE3iMp_aZniiCIuD0g,-115.1436612,36.1677517,Coffee & Tea
A81a8oV8DAxnGLY2_r8dUQ,-115.1368053,36.117898,Coffee & Tea
HnsGCps7TY3vnC7u4xVEew,-115.2232727,36.1255259,Coffee & Tea
hrub8NmZuJM-5vO6Rx6P-Q,-115.1924228668,36.1160368623,American Restaurants
kwLlQn95rqiqvmM4Yc2hIg,-115.297827,36.1017704,Mexican Restaurants
fW7SHgmidc32kHSoyLTM2A,-115.244096,35.997073,Breakfast & Brunch
QSS4Jry8zQv8yGfkUhsZLA,-115.1903294,36.145727,Coffee & Tea
T5nTtSCSRoEYMsZPhF61wg,-115.2869477727,36.2779836878,Coffee & Tea
B1X-D4mRW3VjNUUolPDItA,-115.1480156,36.1151541,Chinese Restaurants
UTXNr62dGSK-tet8OeXUcQ,-115.1686615124,36.1175416594,American Restaurants
3NgDynF6R3aBFhrKwusfQQ,-115.2874583583,36.2779342559,Breakfast & Brunch
kABF0hYfAEnl166mn1zR1A,-115.2417327988,36.0634970519,Chinese Restaurants
3j_mvJHnT7nJd7su_7zazw,-115.172532,36.118221,Japanese Restaurants
v9mN4MqQngQZhh25o9Q1rw,-115.1177391421,36.0174783171,Ice Cream & Frozen Yogurt
XarMlmD4QuRgGdoYoKRRSQ,-115.117149,36.0730551,American Restaurants
3pSUr_cdrphurO6m1HMP9A,-115.1917155,36.1261962,American Restaurants
yzmvsG3Vo-2_F3_0wHzJdA,-115.3015683,36.0997379,Breakfast & Brunch
Zrx25j1M794Nh8fUGB8E9A,-115.202215,36.102704,American Restaurants
XrR41SdmAlPJ__02noDrEQ,-115.1393556967,36.0810741738,American Restaurants
NSgSagwajv26iS8zUKs2EQ,-115.1447157562,36.1702509335,Mexican Restaurants
hqvqLihniz0ynit9c36JHg,-115.1790272,36.1439175,Japanese Restaurants
3Gt3xskppi9jZuTrwrhLNg,-115.1741890718,36.1217103886,American Restaurants
VKmGedwOk-16D7OawNg_ng,-115.2422221,36.1447113,Japanese Restaurants
vW65SNLam99SyOuVagNuvg,-115.1685806906,36.1035089262,Mexican Restaurants
W1Vn2G1disKO52jHARIZMA,-115.174899,36.0681543,American Restaurants
7B4ZXiaDDcg04_N1A0DG9A,-115.138026,36.089494,American Restaurants
w9gr1-mA-7zBHPjPL87Nsg,-115.1439295975,36.1703839974,American Restaurants
